备货单号,第三方单号,运输方式,发货仓,中转仓,收货仓,备货单状态,sku,第三方sku,品类,箱号,装箱数量,分配的收货数量,成本价,创建人,销售部门,发货时间,整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,616,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,617,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,618,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,619,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,620,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,621,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,622,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,623,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,624,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,625,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,626,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,627,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,628,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,629,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,630,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,631,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,632,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,633,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,634,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,635,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,636,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,637,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,638,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,639,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,640,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,641,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,642,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,643,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,644,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,645,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,646,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,647,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,648,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,649,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,650,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,651,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,652,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,653,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,654,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,655,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,656,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,657,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,658,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,659,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,660,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,661,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,662,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,663,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,664,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,665,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,666,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,667,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,668,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,669,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,670,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,671,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,672,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,673,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,674,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,675,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,676,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,677,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,678,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,679,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,680,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,681,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,682,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,683,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,684,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,685,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,686,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,687,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,688,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,689,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,690,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,691,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,692,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,693,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,694,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,695,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,696,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,697,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,698,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,699,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_G6_RGB_QB_WMT_N,810135924641,园艺宠物和家居用品->节庆派对用品->圣诞装饰,700,1,1,119.257,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_GF_6_WW_WMT_N,810119110138,园艺宠物和家居用品->节庆派对用品->圣诞装饰,701,1,1,169.469,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_GF_6_WW_WMT_N,810119110138,园艺宠物和家居用品->节庆派对用品->圣诞装饰,702,1,1,169.469,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_GF_6_WW_WMT_N,810119110138,园艺宠物和家居用品->节庆派对用品->圣诞装饰,703,1,1,169.469,杜大军b,,"2025-09-18 09:00:54",整箱到货
TP0064715,1296388WFA,海运,东莞仓,,沃尔玛WFS仓,完结订单,AMB005619_GF_6_WW_WMT_N,810119110138,园艺宠物和家居用品->节庆派对用品->圣诞装饰,704,1,1,169.469,杜大军b,,"2025-09-18 09:00:54",整箱到货
